Wall time,Step,Value
1620473349.848765,7746,0.0
1620473398.7138996,7757,0.0
1620473413.0176225,7760,0.0
1620473524.6309593,7780,0.0
1620473566.3396218,7788,60.0
1620473619.5065145,7798,0.0
1620473809.066264,7833,0.0
1620473843.6846714,7838,0.0
1620474167.736312,7899,20.0
1620474183.7167432,7900,80.0
1620474350.366634,7932,0.0
1620474594.4263263,7983,20.0
1620474633.8323188,7991,60.0
1620474899.6498716,8026,0.0
1620474961.4625077,8037,20.0
1620475033.0459027,8049,0.0
1620475141.9171011,8066,0.0
1620475481.6827605,8126,0.0
1620475796.3711863,8180,0.0
1620475823.512768,8184,60.0
1620475902.6158113,8198,20.0
1620476040.4039981,8215,0.0
1620476065.2916698,8221,0.0
1620476344.401653,8263,0.0
1620476450.0714712,8279,0.0
1620476527.5331218,8290,0.0
1620476643.9294903,8307,40.0
1620476768.336425,8327,20.0
1620476792.2450383,8332,0.0
1620476801.3823986,8334,0.0
1620476826.6734786,8340,0.0
1620476928.0707822,8360,0.0
1620476946.5964923,8363,0.0
1620477000.128892,8368,0.0
1620477067.6270845,8377,40.0
1620477669.7587175,8467,20.0
1620477673.947523,8468,0.0
1620477700.967649,8470,40.0
1620477880.2337234,8498,0.0
1620477925.7414157,8503,20.0
1620477951.710096,8508,0.0
1620478426.1842864,8566,0.0
1620478621.6244423,8592,40.0
1620478672.298461,8601,0.0
1620478885.0278096,8634,0.0
1620478889.753748,8635,0.0
1620478945.6402066,8644,0.0
1620479221.608404,8682,60.0
1620479277.7390242,8690,40.0
1620479323.23647,8695,0.0
1620479496.7313247,8727,0.0
1620479785.164843,8774,0.0
1620479816.3679464,8778,20.0
1620479976.7540143,8801,20.0
1620480101.4942195,8819,0.0
1620480112.5622663,8822,0.0
1620480242.7647789,8843,0.0
1620480310.4550443,8854,20.0
1620480439.0323093,8878,20.0
1620480482.2054439,8885,40.0
1620480600.7744372,8902,20.0
1620480614.0890527,8904,0.0
1620480636.30085,8907,20.0
1620480786.7976906,8928,60.0
1620480839.519817,8935,0.0
1620480911.2191217,8946,20.0
1620480965.1674511,8958,20.0
1620481078.3923824,8975,0.0
1620481189.025638,8993,20.0
1620481219.6317773,8999,0.0
1620481278.0168962,9009,0.0
1620481382.2462275,9028,0.0
1620481562.09379,9055,20.0
1620481612.9684663,9063,40.0
1620481770.5399654,9084,20.0
1620482215.3346765,9155,0.0
1620482650.4570885,9216,40.0
1620482721.445314,9226,20.0
1620482750.664326,9233,0.0
1620482913.2916648,9260,20.0
1620483028.114815,9281,0.0
1620483170.1473103,9307,60.0
1620483210.2262416,9316,0.0
1620483433.7466059,9348,0.0
1620483567.8582556,9369,20.0
1620483871.0018435,9412,0.0
1620483891.0969841,9415,0.0
1620483985.504844,9435,0.0
1620484023.9711437,9442,0.0
1620484173.1763687,9468,0.0
1620484605.7227347,9538,0.0
1620484673.742008,9547,20.0
1620484711.3146682,9554,0.0
1620484821.4421995,9567,0.0
1620484969.89226,9589,40.0
1620485011.1284914,9600,40.0
1620485062.4097285,9611,0.0
1620485148.760306,9627,60.0
1620485305.337753,9651,100.0
1620485336.7463114,9657,0.0
1620485455.5338185,9680,40.0
1620485574.0289257,9698,0.0
1620485953.0367024,9759,0.0
1620486029.8460972,9768,60.0
1620486298.2115798,9812,20.0
1620486487.9174628,9840,0.0
1620486500.5513933,9843,0.0
1620486757.7955854,9883,40.0
1620486904.1704302,9907,0.0
1620487348.2323833,9972,0.0
1620487928.0291266,10050,0.0
1620487958.7939694,10055,0.0
1620487979.4923737,10058,0.0
1620488055.2909925,10072,0.0
1620488135.457946,10084,60.0
1620488289.3066423,10107,40.0
1620488332.5670888,10113,60.0
1620488466.6474483,10128,20.0
1620488600.9580028,10144,60.0
1620488791.935171,10168,40.0
1620488892.1411602,10185,40.0
1620489266.191687,10245,60.0
1620489346.8413472,10256,0.0
1620489450.5651205,10276,0.0
1620489491.8885531,10283,0.0
1620489516.764313,10288,0.0
1620490113.3616471,10396,40.0
1620490129.871461,10399,0.0
1620490290.1757314,10420,0.0
1620490314.192506,10425,20.0
1620490594.5780275,10468,0.0
1620490704.27526,10479,120.0
1620490792.4034686,10489,0.0
1620490833.5518034,10493,0.0
1620491011.9266737,10522,0.0
1620491055.7524889,10531,0.0
1620491191.466597,10554,0.0
1620491196.6662261,10555,20.0
1620491264.345552,10567,20.0
1620491444.817861,10598,0.0
1620491486.1163094,10607,0.0
1620491576.7144544,10624,20.0
1620491596.8859878,10629,0.0
1620491660.575044,10638,20.0
1620491725.0495312,10646,20.0
1620491775.727329,10654,0.0
1620491866.993778,10671,20.0
1620492086.8181102,10701,0.0
1620492152.1616309,10711,40.0
1620492375.8415866,10748,40.0
1620492423.589765,10757,20.0
1620492428.042046,10758,0.0
1620492548.9567416,10780,40.0
1620492583.0445538,10787,20.0
1620492761.490214,10815,0.0
1620492817.3348737,10825,20.0
1620492848.838106,10830,20.0
1620492959.291188,10841,0.0
1620493006.90211,10850,20.0
1620493092.2463076,10864,0.0
1620493374.6783218,10902,0.0
1620493392.4494932,10905,20.0
1620493592.7928681,10939,40.0
1620493613.1357849,10943,20.0
1620493744.4242156,10966,0.0
1620493806.9137924,10972,20.0
1620493814.251548,10974,0.0
1620494103.250158,11014,0.0
1620494135.4676585,11020,20.0
1620494159.0776799,11022,0.0
1620494245.9029222,11033,40.0
1620494273.1815178,11038,0.0
1620494359.918394,11052,0.0
1620494440.5420487,11061,180.0
1620494532.6726587,11077,20.0
1620494714.6881938,11102,0.0
1620494826.7021596,11121,60.0
1620494885.0315418,11130,0.0
1620495021.2708042,11148,60.0
1620495169.415487,11175,0.0
1620495312.9823396,11198,40.0
1620495325.7681541,11200,0.0
1620495333.7959354,11201,0.0
1620495670.459529,11260,0.0
1620495684.0608006,11263,20.0
1620495724.6835768,11272,0.0
1620495975.108947,11310,40.0
1620496306.9032922,11361,0.0
1620496603.2894104,11411,40.0
1620496647.5242088,11419,0.0
1620496895.082965,11455,0.0
1620497010.9331675,11472,60.0
1620497140.1365278,11492,0.0
1620497307.0410712,11520,0.0
1620497324.0153735,11523,20.0
1620497361.4758666,11530,40.0
1620497371.00604,11532,40.0
1620497492.521432,11549,0.0
1620497535.8620038,11557,0.0
1620497597.5687697,11566,0.0
1620497687.3653522,11581,0.0
1620497774.2721658,11597,0.0
1620497979.8625703,11636,0.0
1620498050.8609746,11648,0.0
1620498115.018775,11660,0.0
1620498194.40003,11671,40.0
1620498265.228556,11685,20.0
1620498273.6463249,11687,0.0
1620498491.7433445,11723,0.0
1620498723.7326963,11759,0.0
1620498896.622096,11786,40.0
1620498969.6326103,11801,0.0
1620499195.507796,11831,40.0
1620499360.7274768,11855,20.0
1620499485.3184843,11873,20.0
1620499717.6329958,11906,0.0
1620499859.8395774,11933,40.0
1620499951.028076,11946,0.0
1620499960.9900281,11948,0.0
1620499965.3805795,11949,40.0
1620500146.646132,11969,60.0
1620500186.2169416,11974,0.0
1620500278.6861167,11988,0.0
1620500354.7772741,11998,140.0
1620500481.6083534,12003,60.0
1620500517.639638,12010,0.0
1620500663.09659,12029,80.0
1620500757.0351527,12041,60.0
1620501037.4479032,12076,40.0
1620501482.6438992,12138,20.0
1620501575.2614074,12153,40.0
1620501644.1214805,12164,60.0
1620501678.0456014,12168,40.0
1620501778.4922698,12184,0.0
1620502021.7476223,12217,0.0
1620502069.7172694,12226,0.0
1620502332.7820334,12270,0.0
1620502458.722157,12290,0.0
1620502478.8700826,12293,0.0
1620502568.5112522,12309,0.0
1620502678.399044,12325,40.0
1620503133.9676106,12396,80.0
1620503182.2300394,12405,20.0
1620503452.0853753,12436,20.0
1620503565.7989163,12455,20.0
1620503587.425515,12458,20.0
1620503739.7772708,12480,0.0
1620504152.5343719,12545,0.0
1620504204.6965284,12553,20.0
1620504312.678242,12574,20.0
1620504483.943278,12596,20.0
1620504672.1743155,12625,20.0
1620504981.6745052,12671,40.0
1620505148.3210745,12699,0.0
1620505566.14146,12758,40.0
1620505715.6681528,12774,0.0
1620505919.421241,12805,0.0
1620505968.3432171,12813,20.0
1620506114.4701583,12834,20.0
1620506247.3426206,12859,0.0
1620506278.1380122,12864,0.0
1620506341.5331335,12877,0.0
1620506408.4553673,12890,0.0
1620506448.1465297,12896,0.0
1620506747.3299842,12938,0.0
1620506752.030833,12939,20.0
1620506870.3548717,12959,40.0
1620507223.1296046,13017,40.0
1620507319.0789156,13034,20.0
1620507485.455766,13061,0.0
1620507490.978629,13062,20.0
1620507533.1080327,13070,20.0
1620507598.0809133,13082,0.0
1620507689.7661932,13094,0.0
1620507770.563894,13109,0.0
1620507799.27808,13113,40.0
1620507913.2336469,13130,40.0
1620508027.8188097,13148,0.0
1620508157.9821951,13166,20.0
1620508249.520765,13181,60.0
1620508335.8060768,13191,0.0
1620508353.2990165,13194,0.0
1620508420.168298,13206,40.0
1620508427.303318,13207,40.0
1620508451.1751466,13211,0.0
1620508614.0003827,13239,0.0
1620508806.0657036,13265,20.0
1620509030.5288873,13298,20.0
1620509152.911321,13313,0.0
1620509400.1638455,13349,0.0
1620509762.3422284,13402,0.0
1620509793.9876451,13406,0.0
1620509920.7072089,13426,0.0
1620510213.443651,13475,20.0
1620510402.5311127,13504,20.0
1620510684.2768278,13546,40.0
1620511010.1594317,13597,20.0
1620511089.591342,13612,20.0
1620511134.1722934,13620,20.0
1620511174.877161,13626,0.0
1620511484.7695627,13676,0.0
1620511512.3963776,13679,0.0
1620511538.0344005,13682,0.0
1620511613.6352155,13695,0.0
1620511774.28398,13722,0.0
1620511946.6850722,13747,40.0
1620511988.0972986,13754,0.0
1620512136.2329817,13776,120.0
1620512251.4747965,13797,0.0
1620512328.9426816,13810,40.0
1620512584.5338583,13845,0.0
1620512719.3152158,13868,0.0
1620512732.439247,13871,0.0
1620512812.7838404,13884,40.0
1620512832.4392288,13888,20.0
1620513111.6396806,13937,20.0
1620513116.3360686,13938,0.0
1620513252.917024,13957,20.0
1620513272.7015464,13960,20.0
1620513338.896366,13969,0.0
1620513342.2033346,13970,0.0
1620513386.8610082,13976,20.0
1620513538.4022226,13996,0.0
1620513546.033339,13998,0.0
1620514211.0526597,14080,40.0
1620514244.7031045,14086,0.0
1620514782.371953,14161,20.0
1620514953.1734283,14189,120.0
1620515158.2684302,14221,20.0
1620515194.1596508,14227,0.0
1620515369.17328,14250,0.0
1620515697.873273,14287,0.0
1620515704.5423083,14288,20.0
1620515749.4578948,14294,20.0
1620515840.831637,14303,60.0
1620515952.7637415,14320,20.0
1620516034.6616352,14332,0.0
1620516065.2727797,14338,0.0
1620516202.3019593,14358,0.0
1620516222.532959,14362,40.0
1620516379.5016618,14386,40.0
1620516446.5991042,14397,40.0
1620516768.9378402,14447,20.0
1620516931.811247,14471,20.0
1620517072.9356418,14494,20.0
1620517280.2787104,14530,0.0
1620517457.799787,14554,20.0
1620517470.1284096,14556,40.0
1620517473.9817047,14557,0.0
1620517838.28579,14617,0.0
1620517930.8982623,14632,0.0
1620517967.9362721,14638,0.0
1620518182.128828,14668,0.0
1620518238.639488,14677,0.0
1620518266.0625153,14681,0.0
1620518301.6620538,14687,20.0
1620518392.1895103,14703,0.0
1620518675.77406,14746,40.0
1620518763.9575477,14758,0.0
1620518889.1891167,14779,0.0
1620518893.1950603,14780,20.0
1620518920.5758178,14784,20.0
1620518950.561278,14788,20.0
1620518971.0537643,14792,60.0
1620519099.6964,14809,0.0
1620519146.1347656,14815,40.0
1620519173.6929452,14819,20.0
1620519372.8522112,14846,0.0
1620519545.9052455,14873,60.0
1620519677.9753869,14892,20.0
1620519891.8443065,14924,0.0
1620519896.2654254,14925,0.0
1620519916.374201,14926,0.0
1620520081.09654,14950,20.0
1620520507.8187318,15015,20.0
1620520567.0062425,15027,0.0
1620520933.9849157,15090,0.0
1620521157.3326976,15132,40.0
1620521176.5431552,15136,20.0
1620521428.7692857,15180,20.0
1620521546.2493694,15199,0.0
1620521806.6421483,15236,20.0
1620521996.5260568,15266,40.0
1620522052.4686089,15273,0.0
1620522112.7255738,15283,20.0
1620522253.2099066,15301,40.0
1620522374.7131066,15324,0.0
1620522496.3401487,15341,20.0
1620522534.942966,15347,60.0
1620522567.852343,15354,0.0
1620522901.0070505,15401,0.0
1620522946.2693028,15406,0.0
1620523067.819194,15422,20.0
1620523119.7475038,15428,0.0
1620523177.9893737,15438,0.0
1620523301.384048,15456,20.0
1620523399.7794309,15473,0.0
1620523413.737645,15475,40.0
1620523587.5111544,15507,20.0
1620523732.9915197,15527,0.0
1620523847.4405975,15538,60.0
1620524146.2735167,15585,40.0
1620524213.9695077,15597,20.0
1620524292.0277865,15608,0.0
1620524747.9084408,15672,0.0
1620524969.824619,15703,0.0
1620525254.050348,15740,0.0
1620525386.4681082,15764,0.0
1620525452.3578465,15773,20.0
1620525497.0117836,15779,60.0
1620525601.6608393,15794,20.0
1620525726.621781,15811,0.0
1620525830.4316394,15825,0.0
1620525849.7775204,15828,0.0
1620525953.4737704,15847,0.0
1620526059.8323336,15866,20.0
1620526820.7575157,15979,20.0
1620526870.1765864,15987,0.0
1620526932.7302897,15993,20.0
1620527146.9741497,16017,20.0
1620527151.8785217,16018,0.0
1620527425.187882,16056,20.0
1620527612.3626018,16083,20.0
1620527691.3215888,16095,0.0
1620527787.8432887,16112,0.0
1620527808.6126304,16116,20.0
1620528214.1220577,16175,180.0
1620528309.4308016,16188,0.0
1620528391.6717029,16198,40.0
1620528419.466527,16202,20.0
1620528593.1708326,16227,0.0
1620528753.6696846,16249,40.0
1620529308.7312307,16321,20.0
1620529468.6955638,16343,0.0
1620529491.5097039,16347,40.0
1620529500.9582987,16349,0.0
1620529504.6918314,16350,0.0
1620529564.6896796,16360,0.0
1620529702.4269457,16380,0.0
1620529879.586385,16406,80.0
1620530129.3126442,16440,20.0
1620530217.4903443,16449,140.0
1620530607.9512393,16505,0.0
1620531002.7190034,16559,0.0
1620531201.384031,16585,20.0
1620531230.7213693,16590,20.0
1620531402.1277719,16610,0.0
1620531768.0145457,16661,0.0
1620531796.9362886,16665,20.0
1620532027.0965512,16697,20.0
1620532383.4177444,16746,60.0
1620532521.483511,16766,40.0
1620532761.860089,16798,20.0
1620532828.4624243,16808,0.0
1620532842.2343032,16809,80.0
1620533009.7483382,16834,0.0
1620533035.6381257,16839,0.0
1620533058.1623101,16843,0.0
1620533136.761843,16857,0.0
1620533442.179984,16899,80.0
1620533599.6965735,16924,20.0
1620534104.2475185,16999,40.0
1620534642.871893,17066,20.0
1620534871.9959586,17097,0.0
1620535090.808315,17131,20.0
1620535117.406199,17132,80.0
1620535268.5318205,17154,40.0
1620535543.8075683,17192,0.0
1620535583.1660314,17197,20.0
1620535624.3733575,17202,0.0
1620535687.9159904,17212,20.0
1620535873.1385686,17239,0.0
1620535877.5366127,17240,20.0
1620535912.6477838,17247,0.0
1620535995.0671706,17261,20.0
1620536070.6988096,17272,20.0
1620536198.4981852,17290,0.0
1620536217.1467412,17292,60.0
1620536361.061706,17315,20.0
1620536368.0518067,17316,60.0
1620536373.3670356,17317,20.0
1620536388.820437,17320,0.0
1620536519.3264005,17339,0.0
1620536728.4201956,17374,0.0
1620536819.9179697,17391,0.0
1620536910.0240018,17404,20.0
1620536915.7087154,17405,0.0
1620536963.7883556,17415,0.0
1620537047.877581,17426,60.0
1620537107.6521904,17436,0.0
1620537145.766994,17444,0.0
1620537221.189242,17454,0.0
1620537546.8741236,17503,20.0
1620537601.0913587,17511,0.0
1620537632.900202,17515,20.0
1620537851.4595418,17543,0.0
1620537928.2181342,17557,0.0
1620537972.6746283,17563,0.0
1620538056.948727,17577,0.0
1620538067.6252353,17579,0.0
1620538108.6923735,17586,20.0
1620538126.2295148,17590,0.0
1620538160.7476952,17593,0.0
1620538164.4202015,17594,0.0
1620538183.8226986,17598,0.0
1620538340.92517,17623,0.0
1620538420.8581657,17633,40.0
1620538448.114763,17637,0.0
1620538537.630193,17653,20.0
