Wall time,Step,Value
1616386933.1651921,1250,100.0
1616386954.1191072,1253,0.0
1616387252.4552739,1273,50.0
1616387316.142355,1279,0.0
1616387393.4581263,1286,150.0
1616387448.5499868,1292,200.0
1616387673.1058862,1308,50.0
1616387754.5055861,1311,250.0
1616387914.9529727,1322,0.0
1616387949.560417,1325,0.0
1616387966.716454,1328,100.0
1616387973.523981,1329,0.0
1616388604.3376822,1377,50.0
1616388620.0220315,1380,0.0
1616388651.7095063,1383,0.0
1616388657.5108433,1384,100.0
1616388837.4397857,1406,0.0
1616389016.180065,1418,100.0
1616389046.6178067,1420,150.0
1616389139.2723007,1428,50.0
1616389181.4311762,1432,0.0
1616389477.8441093,1457,50.0
1616389481.6621313,1458,0.0
1616389654.933556,1469,100.0
1616389727.9392273,1477,50.0
1616389765.0070636,1481,0.0
1616389783.157935,1483,0.0
1616390161.1177118,1515,50.0
1616390213.9183097,1519,50.0
1616390574.34438,1544,100.0
1616390721.81739,1560,0.0
1616390742.7284858,1561,100.0
1616390999.0596976,1576,150.0
1616391041.1965494,1580,0.0
1616391248.9019032,1596,200.0
1616391277.051378,1597,50.0
1616391419.927441,1610,0.0
1616391506.615068,1619,100.0
1616391568.2715907,1624,0.0
1616391660.679127,1629,200.0
1616391689.8648527,1632,100.0
1616391770.0272622,1637,0.0
1616391821.3024988,1640,50.0
1616392018.8336394,1652,150.0
1616392097.425723,1660,0.0
1616392184.849977,1667,0.0
1616392337.597995,1674,200.0
1616392464.965496,1683,100.0
1616392511.8382576,1687,100.0
1616392529.790351,1689,50.0
1616392550.8339584,1691,100.0
1616392586.3148553,1694,0.0
1616392681.4755428,1701,50.0
1616392781.8618925,1710,150.0
1616392933.7943943,1720,0.0
1616392968.5275831,1724,100.0
1616392995.5042827,1726,50.0
1616393030.5197399,1729,0.0
1616393096.6230104,1734,50.0
1616393127.5361955,1737,0.0
1616393139.7609785,1738,150.0
1616393484.0835283,1758,0.0
1616393613.4275365,1767,100.0
1616393727.7127411,1773,50.0
1616393809.5182896,1780,200.0
1616393815.7990727,1781,0.0
1616393892.9627416,1790,50.0
1616393951.371307,1797,0.0
1616394197.3936732,1818,0.0
1616394256.356569,1822,300.0
1616394417.214954,1832,200.0
1616394444.7148483,1836,0.0
1616394541.5435913,1845,100.0
1616394685.376905,1858,50.0
1616394714.9906757,1861,0.0
1616394791.8906412,1867,150.0
1616394818.3509943,1869,100.0
1616395369.7848904,1903,0.0
1616395462.52876,1909,0.0
1616395790.576632,1926,50.0
1616395937.9295156,1936,200.0
1616395981.495484,1939,100.0
1616396034.9690146,1941,200.0
1616396294.2243483,1959,200.0
1616396520.3249993,1973,50.0
1616396549.9992416,1975,50.0
1616396818.5231102,1993,0.0
1616396849.7383258,1997,100.0
1616397142.5062578,2005,250.0
1616397361.0917459,2022,100.0
1616397483.1883025,2028,50.0
1616397783.7486587,2052,200.0
1616397929.52943,2065,150.0
1616397969.7039766,2068,50.0
1616397979.2547083,2069,50.0
1616397992.2398963,2071,0.0
1616398036.3039906,2073,150.0
1616398078.283236,2077,0.0
1616398142.9945662,2081,50.0
1616398294.9324625,2088,50.0
1616398615.349065,2103,400.0
1616399089.4480622,2137,200.0
1616399150.6142056,2141,100.0
1616399303.978379,2148,100.0
1616399448.4171476,2157,350.0
1616399585.6846058,2169,50.0
1616399755.4236085,2179,100.0
1616399803.864064,2181,250.0
1616399812.2583077,2183,0.0
1616399865.7075193,2188,0.0
1616399892.9740021,2191,200.0
1616399989.209066,2199,200.0
1616400049.5033288,2203,200.0
1616400298.1186936,2223,0.0
1616400365.2538788,2228,200.0
1616400370.4300094,2229,0.0
1616400390.277187,2231,100.0
1616400476.854326,2234,0.0
1616400546.1862595,2238,100.0
1616400550.4397335,2239,0.0
1616400653.418255,2246,50.0
1616400666.6598845,2249,0.0
1616400751.5621655,2254,100.0
1616401016.5572534,2273,50.0
1616401146.7157478,2283,50.0
1616401270.4051461,2289,50.0
1616401380.0652294,2295,50.0
1616401413.7678118,2299,0.0
1616401605.8578503,2311,50.0
1616401637.389223,2312,300.0
1616401963.9153461,2337,150.0
1616402130.2678225,2346,0.0
1616402551.201321,2381,100.0
1616402574.973323,2382,250.0
1616402606.7758896,2384,50.0
1616402782.6957736,2398,50.0
1616403234.5691502,2428,150.0
1616403350.9887464,2436,100.0
1616403445.754381,2443,200.0
1616403459.0313811,2445,0.0
1616403490.0689893,2447,200.0
1616403531.387741,2452,50.0
1616403887.8271587,2477,50.0
1616403893.1854086,2478,0.0
1616404063.5265834,2488,0.0
1616404077.1430705,2490,0.0
1616404184.4373877,2495,0.0
1616404422.751473,2509,50.0
1616404523.9582646,2515,50.0
1616404682.2981558,2524,450.0
1616404891.777929,2539,50.0
1616404942.6508608,2543,0.0
1616404997.7676687,2545,300.0
1616405188.8953009,2558,0.0
1616405412.1578605,2570,200.0
1616405615.606642,2582,400.0
1616405737.5053842,2592,100.0
1616405806.6477,2598,0.0
1616406065.0155199,2615,0.0
1616406141.8358192,2621,100.0
1616406165.8630755,2622,100.0
1616406244.433459,2630,0.0
1616406331.7299001,2636,0.0
1616406404.892269,2642,0.0
1616406497.399116,2647,100.0
1616406733.019386,2670,0.0
1616406815.7789328,2677,250.0
1616406878.1605997,2682,50.0
1616407027.9043326,2695,0.0
1616407115.123397,2702,0.0
1616407256.3849354,2717,0.0
1616407395.801683,2729,0.0
1616407454.1555219,2732,150.0
1616407631.9006295,2746,50.0
1616407637.7399616,2747,0.0
1616407663.597535,2749,150.0
1616407957.3091593,2781,50.0
1616407976.9113743,2782,100.0
1616407991.2241485,2783,0.0
1616408053.051443,2790,50.0
1616408152.86186,2801,50.0
1616408334.4316273,2816,100.0
1616408387.1870282,2821,50.0
1616408877.8032813,2864,0.0
1616408961.623046,2873,150.0
1616409017.4769711,2882,50.0
1616409094.518212,2888,50.0
1616409125.8065438,2892,0.0
1616409291.6707783,2909,0.0
1616409307.5306323,2911,0.0
1616409322.8545432,2912,100.0
1616409423.5271227,2924,0.0
1616409717.7613232,2959,0.0
1616409792.935613,2967,0.0
1616409993.4994097,2990,0.0
1616410063.5941458,2999,50.0
1616410094.8809152,3003,50.0
1616410121.208082,3007,0.0
1616410124.6897838,3008,0.0
1616410227.0709352,3019,0.0
1616410270.9454374,3022,100.0
1616410347.0136147,3030,0.0
1616410367.5301607,3033,0.0
1616410626.2261643,3057,0.0
1616410670.3815773,3061,0.0
1616410686.3777595,3063,100.0
1616410812.885629,3078,0.0
1616410932.840479,3091,0.0
1616411133.594445,3114,0.0
1616411319.573457,3129,100.0
1616411384.8502808,3137,150.0
1616411472.5843415,3142,100.0
1616411503.2212918,3147,0.0
1616411523.9335399,3151,0.0
1616411535.5829227,3153,0.0
1616411667.7834492,3169,0.0
1616411879.6787617,3187,0.0
1616411898.4212534,3188,0.0
1616411967.060816,3195,0.0
1616411998.7052987,3198,0.0
1616412253.5092704,3222,0.0
1616412292.6320775,3225,150.0
1616412373.941943,3232,0.0
1616412386.4332945,3235,0.0
1616412398.6913962,3236,50.0
1616412410.6492867,3238,0.0
1616412438.891265,3239,150.0
1616412648.7492263,3264,0.0
1616412727.371654,3273,50.0
1616413046.640843,3297,100.0
1616413149.0713334,3305,50.0
1616413320.2620447,3319,0.0
1616413327.881633,3320,50.0
1616413367.377069,3325,50.0
1616413460.0538673,3337,0.0
1616413751.2925367,3366,50.0
1616413772.515056,3368,100.0
1616413851.343907,3378,0.0
1616413971.1145768,3395,0.0
1616414004.0808942,3400,0.0
1616414178.488144,3422,50.0
1616414212.085287,3425,100.0
1616414250.7605042,3430,0.0
1616414342.0407066,3441,0.0
1616414356.979499,3443,50.0
1616414399.344095,3450,0.0
1616414450.5714567,3456,0.0
1616414522.619261,3463,0.0
1616414573.0584545,3469,0.0
1616414622.472067,3472,0.0
1616414772.3009207,3489,0.0
1616414878.86348,3501,0.0
1616414912.2480192,3504,0.0
1616414993.0040002,3511,0.0
1616415142.2291377,3527,50.0
1616415160.8934941,3529,0.0
1616415198.3075352,3535,0.0
1616415239.3653183,3539,0.0
1616415409.61857,3555,0.0
1616415595.5397618,3572,0.0
1616415744.594511,3592,0.0
1616415867.6658454,3610,50.0
1616415879.28797,3612,0.0
1616415890.0673563,3614,50.0
1616415908.6288528,3617,0.0
1616415936.0442314,3620,0.0
1616416129.350599,3637,50.0
1616416217.7211337,3648,0.0
1616416318.1684203,3662,0.0
1616416555.8522286,3692,0.0
1616416568.7240887,3694,0.0
1616416838.438392,3718,0.0
1616416861.0854053,3722,0.0
1616416877.9077997,3724,0.0
1616416918.6133566,3730,0.0
1616416936.0057223,3733,0.0
1616416961.0709198,3735,0.0
1616417090.8966107,3744,50.0
1616417151.5280926,3751,0.0
1616417238.7499847,3764,0.0
1616417305.078456,3772,0.0
1616417450.9737873,3785,50.0
1616417466.1413703,3787,0.0
1616417511.3672526,3790,100.0
1616417610.6414812,3802,0.0
1616417678.512538,3806,50.0
1616417711.1579244,3811,0.0
1616417732.4371104,3813,0.0
1616417831.092438,3823,0.0
1616417867.5039651,3827,150.0
1616418110.6567092,3856,100.0
1616418154.2785866,3861,0.0
1616418211.4910748,3868,50.0
1616418549.044809,3912,0.0
1616418616.9871166,3920,50.0
1616418694.9943345,3927,0.0
1616418726.7596395,3931,0.0
1616418808.6285834,3942,50.0
1616418876.710494,3948,0.0
1616418922.2256367,3954,0.0
1616419075.7432587,3976,50.0
1616419163.0084438,3987,0.0
1616419225.3144133,3992,50.0
1616419324.547514,4001,0.0
1616419340.143585,4002,0.0
1616419435.6647975,4014,0.0
1616419567.6023662,4025,0.0
1616419592.189027,4028,0.0
1616419683.89878,4038,0.0
1616420071.8143086,4085,0.0
1616420111.728686,4090,0.0
1616420116.7979403,4091,50.0
1616420203.6424685,4101,0.0
1616420918.9266033,4174,0.0
1616421004.4206738,4185,0.0
1616421014.8240364,4186,50.0
1616421032.1422567,4188,50.0
1616421046.1614559,4190,0.0
1616421061.4565268,4193,0.0
1616421065.0321531,4194,0.0
1616421286.3251975,4219,0.0
1616421338.5216377,4224,0.0
1616421360.9471292,4227,0.0
1616421434.3668098,4235,0.0
1616421517.2487843,4246,0.0
1616421621.9030328,4255,50.0
1616421646.413521,4258,50.0
1616421653.6976514,4259,50.0
1616421764.478316,4274,0.0
1616421876.5662878,4290,50.0
1616421935.832979,4296,0.0
1616421969.3755808,4300,0.0
1616422031.5648215,4309,0.0
1616422044.6006966,4311,100.0
1616422116.795358,4320,50.0
1616422146.5202494,4324,0.0
1616422190.2760406,4330,0.0
1616422246.0096323,4335,0.0
1616422470.7552915,4361,0.0
1616422542.818902,4370,0.0
1616422676.1868286,4385,50.0
1616422717.1604538,4392,150.0
1616422782.3458204,4398,50.0
1616422800.3064854,4402,0.0
1616422819.705825,4403,100.0
1616422998.3258626,4422,0.0
1616423032.5272553,4425,0.0
1616423078.3403473,4431,0.0
1616423375.9417593,4461,50.0
1616423435.5814326,4467,0.0
1616423579.1540987,4482,50.0
1616423623.5484204,4484,250.0
1616423807.1025307,4501,150.0
1616423825.9099624,4502,50.0
1616423991.7282908,4521,0.0
1616423995.7734983,4522,0.0
1616424018.3076127,4525,150.0
1616424121.3216336,4534,250.0
1616424236.7569556,4545,0.0
1616424431.3885446,4570,0.0
1616424457.668082,4573,0.0
1616424608.0646513,4584,50.0
1616424634.1483943,4587,50.0
1616424647.1295576,4589,50.0
1616424658.8909595,4591,0.0
1616424751.779887,4603,150.0
1616424937.682548,4620,0.0
1616425194.7217932,4641,0.0
1616425237.8179722,4648,0.0
1616425341.7917016,4656,0.0
1616425369.65762,4660,100.0
1616425443.5497074,4667,50.0
1616425449.4302435,4668,0.0
1616425470.1606615,4669,250.0
1616425565.2770767,4679,0.0
1616425797.8355753,4705,50.0
1616425842.6797721,4710,0.0
1616425974.2420561,4726,0.0
1616426067.4921296,4737,100.0
1616426115.7009413,4741,100.0
1616426133.0283053,4742,0.0
1616426246.1316497,4750,0.0
1616426271.3575497,4753,0.0
1616426303.7967024,4756,150.0
1616426332.1500857,4759,150.0
1616426466.7050366,4768,100.0
1616426494.1369624,4772,50.0
1616426575.7730448,4779,0.0
1616426581.6449504,4780,50.0
1616426658.2061846,4786,100.0
1616426718.300886,4792,0.0
1616426736.0404892,4794,0.0
1616426765.8442981,4797,200.0
1616427142.813609,4832,50.0
1616427255.3435922,4844,0.0
1616427442.1864507,4863,0.0
1616427462.8577347,4865,0.0
1616427705.6156142,4884,50.0
1616427744.9692245,4886,100.0
1616428025.5630198,4906,100.0
1616428351.835231,4930,100.0
1616428393.3066163,4933,450.0
1616428595.4532893,4946,0.0
1616428709.6160903,4954,0.0
1616428829.8540285,4963,0.0
1616428850.4783342,4966,0.0
1616428883.2974346,4968,200.0
1616428887.1074057,4969,0.0
1616429050.1893861,4983,150.0
1616429455.910524,5013,0.0
1616429570.7810802,5019,0.0
1616429623.1309369,5022,100.0
1616429742.985683,5029,0.0
1616429883.7659338,5042,50.0
1616429932.2330549,5044,100.0
1616429940.4833262,5045,50.0
1616430009.8618877,5052,0.0
1616430261.1197708,5070,50.0
1616430719.719066,5093,500.0
1616430831.4686751,5098,100.0
1616431121.5012362,5118,100.0
1616431172.6375706,5120,500.0
1616431273.8739595,5126,0.0
1616431659.5005486,5152,200.0
1616431731.9732828,5157,0.0
1616431986.6083765,5170,50.0
1616432018.440938,5174,50.0
1616432270.9782436,5192,200.0
1616432375.4279885,5200,0.0
1616432676.5843532,5223,150.0
1616432713.3110883,5226,0.0
1616432727.9205446,5227,50.0
1616432787.5441017,5231,50.0
1616432794.3388543,5232,50.0
1616433151.8304932,5258,150.0
1616433458.6908839,5281,100.0
1616433671.7227433,5294,0.0
1616433920.0125277,5310,150.0
1616434060.4511237,5321,0.0
1616434295.034637,5337,0.0
1616434537.7082903,5351,50.0
1616434545.188201,5352,100.0
1616434798.4293914,5372,0.0
1616435112.1928747,5396,0.0
1616435202.460863,5398,200.0
1616435423.203686,5412,0.0
1616435701.1232378,5431,100.0
1616435727.9411304,5432,50.0
1616435749.9822338,5434,50.0
1616435833.9051287,5439,0.0
1616436516.5890357,5476,0.0
1616436625.225833,5483,100.0
1616436678.8304832,5487,50.0
1616436733.820897,5493,100.0
1616436779.7322307,5499,0.0
1616436863.9324844,5504,50.0
1616436915.4849033,5507,50.0
1616436974.4150658,5509,0.0
1616437153.0911036,5524,50.0
1616437299.3348687,5533,200.0
1616437411.4669807,5541,50.0
1616437626.1138134,5558,100.0
1616437676.2306802,5563,0.0
1616437692.7291274,5565,100.0
1616437869.7090218,5577,0.0
1616437917.3916724,5579,300.0
1616438016.0428734,5585,100.0
1616438167.7683978,5597,50.0
1616438197.793936,5602,50.0
1616438320.8308213,5612,0.0
1616438441.6992192,5622,200.0
1616438793.6636484,5650,100.0
1616438836.7077072,5652,100.0
1616438896.1868794,5656,0.0
1616439096.2324789,5671,350.0
1616439738.4262443,5712,50.0
1616439759.720614,5715,0.0
1616440009.5849032,5733,0.0
1616440259.9604003,5751,50.0
1616440480.4411166,5768,50.0
1616440540.3006659,5771,500.0
1616440623.0035443,5776,50.0
1616440686.6519644,5781,50.0
1616440800.939637,5787,0.0
1616441033.5266547,5799,150.0
1616441038.3244805,5800,0.0
1616441382.9879909,5817,50.0
1616441431.4533634,5820,150.0
1616441529.9265747,5827,200.0
1616441945.770656,5854,250.0
1616441983.6673145,5856,200.0
1616442064.7966738,5863,0.0
1616442295.1502411,5881,50.0
1616442336.190566,5883,50.0
1616442423.8988307,5890,50.0
1616442523.4030645,5899,50.0
1616442631.9524662,5909,50.0
1616442639.7197251,5910,0.0
1616442764.084933,5920,100.0
1616442835.6583629,5924,50.0
1616442859.5959,5925,200.0
1616443069.2709947,5944,250.0
1616443140.3527362,5949,250.0
1616443188.323971,5951,0.0
1616443273.8659987,5955,50.0
1616443368.270414,5964,0.0
1616443584.246171,5982,100.0
1616443925.8607354,6002,0.0
1616444001.3824406,6007,200.0
1616444129.328582,6016,0.0
1616444211.8340452,6022,0.0
1616444225.4314632,6023,0.0
1616444234.2665632,6024,0.0
1616444258.6707413,6027,0.0
1616444289.8346758,6030,0.0
1616444594.8382044,6052,300.0
1616444845.0217113,6070,50.0
1616444941.8394337,6074,50.0
1616445041.6537523,6079,50.0
1616445179.089955,6086,0.0
1616445339.2551863,6095,0.0
1616445357.1413682,6097,0.0
1616445546.6284277,6107,0.0
1616445638.4789276,6113,100.0
1616445662.4675028,6115,50.0
1616445730.4756207,6121,0.0
1616445751.140264,6123,50.0
1616445765.812128,6125,0.0
1616445948.2131903,6137,0.0
1616445979.4642262,6139,0.0
1616446040.9888613,6141,400.0
1616446500.281802,6164,50.0
1616446643.749847,6173,150.0
1616446684.8737454,6176,150.0
1616446863.6871328,6192,100.0
1616447016.9205153,6202,0.0
1616447041.6419907,6203,450.0
1616447057.193619,6205,0.0
1616447151.3388124,6211,50.0
1616447235.3120942,6217,150.0
1616447339.6740136,6224,50.0
1616447443.3716176,6229,650.0
1616447501.9453645,6236,50.0
1616447659.6042452,6242,0.0
1616447849.9521368,6255,0.0
1616448332.1140237,6281,200.0
1616448724.146343,6304,0.0
1616448777.5172057,6308,50.0
1616448821.571495,6309,500.0
1616448936.7206078,6316,50.0
1616449254.1142347,6333,300.0
1616449423.7099738,6344,200.0
1616449516.2222743,6355,0.0
1616449593.1739268,6362,50.0
1616449697.772435,6368,200.0
1616450057.2017725,6392,0.0
1616450840.402031,6447,0.0
1616450925.0275328,6451,50.0
1616451169.0996537,6464,50.0
1616451310.8982017,6475,100.0
1616451396.6214645,6479,0.0
1616451511.5781639,6487,0.0
1616451535.6593323,6488,200.0
1616451576.357799,6492,0.0
1616451745.3155622,6501,200.0
1616451751.5627117,6502,50.0
1616451970.6826622,6512,50.0
1616451994.4626868,6513,150.0
1616452008.3041039,6514,150.0
1616452131.0210652,6522,50.0
1616452507.309683,6542,50.0
1616452807.8371499,6566,0.0
1616452897.0467067,6572,150.0
1616452911.9436915,6573,0.0
1616452938.5179722,6576,0.0
1616453146.5609992,6586,100.0
1616453255.918979,6595,100.0
1616453299.667096,6598,250.0
1616453476.6624866,6608,0.0
1616453504.4338548,6613,0.0
1616453948.6345081,6649,100.0
1616454065.111326,6658,200.0
1616454098.6544967,6660,150.0
1616454142.0699575,6664,150.0
1616454244.9414027,6670,50.0
1616454289.0705657,6673,100.0
1616454350.8568518,6680,150.0
1616454467.1364682,6688,0.0
1616454519.0648704,6691,100.0
1616454611.954532,6699,0.0
1616454649.538574,6703,50.0
1616454706.0009751,6707,100.0
1616455040.9579458,6730,150.0
1616455089.418682,6734,150.0
1616455184.0091612,6741,150.0
1616455217.3680992,6745,100.0
1616455332.2874029,6756,150.0
1616455489.192248,6768,150.0
1616455701.406407,6784,50.0
1616456028.697598,6809,150.0
1616456247.8688762,6824,150.0
1616456447.5530078,6838,50.0
1616456561.8613782,6846,0.0
1616456674.240242,6854,100.0
1616456740.6641834,6860,100.0
1616456758.7197664,6861,150.0
1616457014.8697314,6878,50.0
1616457121.5847507,6887,350.0
1616457210.7087023,6893,0.0
1616457308.1450467,6901,0.0
1616457364.8761237,6904,50.0
1616457672.6174123,6926,0.0
1616458001.2721775,6943,200.0
1616458161.7415428,6955,50.0
1616458214.7946892,6958,150.0
1616458269.1925905,6964,0.0
1616458556.0941424,6982,50.0
1616458579.0875468,6984,250.0
1616458896.853702,7002,300.0
1616459011.858159,7006,150.0
1616459065.1646283,7009,0.0
1616459481.1289341,7027,250.0
1616459516.9884734,7031,0.0
1616459638.1175344,7038,150.0
1616459843.4730427,7051,0.0
1616459971.9306731,7057,100.0
1616460214.4656944,7071,150.0
1616460481.950973,7083,250.0
1616460666.2041957,7090,150.0
1616460781.6714404,7098,100.0
1616460931.744087,7106,100.0
1616460939.2886293,7107,0.0
1616461305.8628094,7129,100.0
1616461385.7121396,7133,50.0
1616461584.260947,7147,150.0
1616461779.1996953,7159,200.0
1616461790.2704294,7160,50.0
1616461877.6448038,7167,50.0
1616462097.6301725,7181,200.0
1616462183.04445,7187,0.0
1616462271.6803946,7194,0.0
1616462296.9879568,7196,200.0
1616462421.4335952,7205,50.0
1616462472.6849546,7207,50.0
1616462501.2139347,7208,100.0
1616462870.7056887,7227,0.0
1616462921.331175,7230,50.0
1616463118.2558255,7239,0.0
1616463335.4337604,7252,100.0
1616463511.361185,7266,0.0
1616463663.0391142,7276,250.0
1616463997.3904293,7292,200.0
1616464281.4571435,7303,250.0
1616464621.499382,7321,50.0
1616464845.3639305,7331,150.0
1616464853.6399658,7332,100.0
1616465039.2836154,7338,0.0
1616465227.0226417,7345,450.0
1616465325.9420033,7349,400.0
1616465339.06061,7350,100.0
1616465344.9110281,7351,50.0
1616465741.8347704,7373,500.0
1616465778.735347,7374,200.0
1616465823.7409186,7378,50.0
1616465882.4080794,7380,350.0
1616465998.081957,7389,0.0
1616466052.3497057,7393,0.0
1616466631.0780222,7422,0.0
1616466641.8159676,7423,50.0
1616466794.5196447,7432,0.0
1616466841.76615,7435,0.0
1616466980.917304,7442,0.0
1616467173.3615475,7452,50.0
1616467187.6186614,7453,150.0
1616467194.6330101,7454,50.0
1616467239.2346997,7455,200.0
1616467347.5882094,7460,250.0
1616467512.485925,7466,250.0
1616467623.8302925,7470,150.0
1616467657.812569,7472,50.0
1616467934.305561,7488,0.0
1616468004.828239,7494,100.0
1616468009.1667366,7495,0.0
1616468122.1004019,7503,200.0
1616468372.2585309,7522,0.0
1616468643.1014118,7539,0.0
1616469117.013587,7565,200.0
1616469557.0120282,7588,0.0
1616469690.8130028,7595,0.0
1616469829.1823378,7601,50.0
1616469905.3440976,7604,550.0
1616470534.244131,7635,100.0
1616470560.1512866,7636,250.0
1616470869.0972316,7652,150.0
1616470899.5848904,7653,300.0
1616471079.4102287,7663,100.0
1616471138.4623523,7666,50.0
1616471169.5414746,7668,50.0
1616471392.670709,7679,0.0
1616471491.1372752,7685,250.0
1616471558.1467571,7688,400.0
1616471646.9344895,7692,100.0
1616472053.8289478,7710,0.0
1616472099.351473,7711,250.0
1616472169.4769669,7715,0.0
1616472230.3635988,7718,700.0
1616472315.1550345,7720,350.0
1616472613.5753477,7734,250.0
1616472712.3424752,7738,100.0
1616472980.6915066,7749,150.0
1616473050.9503927,7752,50.0
1616473482.9084396,7772,50.0
1616473680.1687522,7780,150.0
1616473816.2540917,7790,150.0
1616473825.5418837,7791,0.0
1616474042.6662815,7802,200.0
1616474448.720785,7825,100.0
1616474537.0073907,7830,0.0
1616474856.5922844,7847,250.0
1616475277.7209923,7870,650.0
1616475693.1342833,7891,0.0
1616475721.8966825,7892,200.0
1616475822.9415317,7896,200.0
1616475892.0059266,7900,300.0
1616476316.4888816,7918,0.0
1616476396.6016173,7924,100.0
1616476402.541448,7925,50.0
1616477131.089744,7967,50.0
1616477264.7436373,7975,400.0
1616477451.312362,7983,100.0
1616477479.6299639,7984,250.0
1616477944.5370765,8001,0.0
1616478053.9103885,8009,300.0
1616478129.7644956,8014,200.0
1616478201.306062,8018,150.0
1616478376.562248,8029,100.0
1616478552.2884953,8041,250.0
1616478611.2965002,8044,250.0
1616478645.2416432,8046,300.0
1616478680.1506267,8050,0.0
1616478808.3675673,8058,150.0
1616479880.1197352,8118,50.0
1616479981.669339,8124,150.0
1616480000.2005594,8125,100.0
1616480024.0231268,8127,50.0
1616480346.2492528,8142,0.0
1616480467.4640317,8149,150.0
1616480864.6577833,8172,300.0
1616480930.91504,8176,50.0
1616481153.1755075,8187,250.0
1616481199.1690698,8190,0.0
1616481508.305685,8207,100.0
1616481617.3076184,8213,150.0
1616481832.7223125,8226,0.0
1616482144.8764646,8246,400.0
1616482292.197814,8255,50.0
1616482626.4108052,8269,150.0
1616482644.2132711,8271,0.0
1616482676.625719,8273,200.0
1616482846.5846214,8282,100.0
